tid,fritt_mb,swap_mb,pid,cpu,rss_mb,namn
11.7,308,14354,91265,0.0,0,/Applications/Microsoft
11.7,308,14354,91266,0.0,22,/Applications/Microsoft
11.7,308,14354,91268,0.2,7,/Applications/Microsoft
11.7,308,14354,91270,0.0,6,/Applications/Microsoft
11.7,308,14354,91271,0.8,267,/Applications/Microsoft
11.7,308,14354,91272,0.0,11,/Applications/Microsoft
11.7,308,14354,91279,0.1,291,/Applications/Microsoft
11.7,308,14354,91280,76.2,177,/Applications/Microsoft
11.7,308,14354,91295,0.0,8,/Applications/Microsoft
11.7,308,14354,91296,0.0,7,/Applications/Microsoft
11.7,308,14354,91305,1.4,33,/Applications/Microsoft
11.7,308,14354,91318,0.0,2,/Applications/Microsoft
12.2,342,14338,1760,0.0,0,/Applications/Microsoft
12.2,342,14338,2289,15.2,43,/Applications/Ollama.app/Contents/Resources/ollama
12.2,342,14338,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
12.2,342,14338,5182,39.8,3636,/Applications/Ollama.app/Contents/Resources/llama-server
12.2,342,14338,76251,0.0,2,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
12.2,342,14338,91257,1.9,30,/Applications/Microsoft
12.2,342,14338,91258,0.0,0,/Applications/Microsoft
12.2,342,14338,91259,0.0,2,/Applications/Microsoft
12.2,342,14338,91263,0.0,47,/Applications/Microsoft
12.2,342,14338,91265,0.0,0,/Applications/Microsoft
12.2,342,14338,91266,0.0,22,/Applications/Microsoft
12.2,342,14338,91268,0.1,7,/Applications/Microsoft
12.2,342,14338,91270,0.0,6,/Applications/Microsoft
12.2,342,14338,91271,0.0,267,/Applications/Microsoft
12.2,342,14338,91272,0.0,11,/Applications/Microsoft
12.2,342,14338,91279,4.2,305,/Applications/Microsoft
12.2,342,14338,91280,55.7,182,/Applications/Microsoft
12.2,342,14338,91295,0.0,8,/Applications/Microsoft
12.2,342,14338,91296,0.0,7,/Applications/Microsoft
12.2,342,14338,91305,0.0,33,/Applications/Microsoft
12.2,342,14338,91318,0.0,2,/Applications/Microsoft
12.8,310,14338,1760,0.0,0,/Applications/Microsoft
12.8,310,14338,2289,1.2,43,/Applications/Ollama.app/Contents/Resources/ollama
12.8,310,14338,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
12.8,310,14338,5182,94.0,3633,/Applications/Ollama.app/Contents/Resources/llama-server
12.8,310,14338,76251,0.1,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
12.8,310,14338,91257,0.4,30,/Applications/Microsoft
12.8,310,14338,91258,0.0,0,/Applications/Microsoft
12.8,310,14338,91259,0.0,2,/Applications/Microsoft
12.8,310,14338,91263,0.0,47,/Applications/Microsoft
12.8,310,14338,91265,0.0,0,/Applications/Microsoft
12.8,310,14338,91266,0.2,22,/Applications/Microsoft
12.8,310,14338,91268,0.0,7,/Applications/Microsoft
12.8,310,14338,91270,0.0,6,/Applications/Microsoft
12.8,310,14338,91271,0.0,267,/Applications/Microsoft
12.8,310,14338,91272,0.0,11,/Applications/Microsoft
12.8,310,14338,91279,0.8,311,/Applications/Microsoft
12.8,310,14338,91280,41.3,183,/Applications/Microsoft
12.8,310,14338,91295,0.0,8,/Applications/Microsoft
12.8,310,14338,91296,0.0,7,/Applications/Microsoft
12.8,310,14338,91305,0.0,33,/Applications/Microsoft
12.8,310,14338,91318,0.0,2,/Applications/Microsoft
13.4,272,14314,1760,0.0,0,/Applications/Microsoft
13.4,272,14314,2289,0.2,43,/Applications/Ollama.app/Contents/Resources/ollama
13.4,272,14314,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
13.4,272,14314,5182,99.6,3627,/Applications/Ollama.app/Contents/Resources/llama-server
13.4,272,14314,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
13.4,272,14314,91257,0.5,31,/Applications/Microsoft
13.4,272,14314,91258,0.0,0,/Applications/Microsoft
13.4,272,14314,91259,0.0,2,/Applications/Microsoft
13.4,272,14314,91263,3.5,74,/Applications/Microsoft
13.4,272,14314,91265,0.0,0,/Applications/Microsoft
13.4,272,14314,91266,0.0,22,/Applications/Microsoft
13.4,272,14314,91268,0.0,7,/Applications/Microsoft
13.4,272,14314,91270,0.0,6,/Applications/Microsoft
13.4,272,14314,91271,0.0,268,/Applications/Microsoft
13.4,272,14314,91272,0.0,11,/Applications/Microsoft
13.4,272,14314,91279,0.1,312,/Applications/Microsoft
13.4,272,14314,91280,42.6,183,/Applications/Microsoft
13.4,272,14314,91295,0.0,8,/Applications/Microsoft
13.4,272,14314,91296,0.0,7,/Applications/Microsoft
13.4,272,14314,91305,0.0,33,/Applications/Microsoft
13.4,272,14314,91318,0.0,2,/Applications/Microsoft
14.0,291,14298,1760,0.0,0,/Applications/Microsoft
14.0,291,14298,2289,27.4,42,/Applications/Ollama.app/Contents/Resources/ollama
14.0,291,14298,5164,0.2,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
14.0,291,14298,5182,48.0,3627,/Applications/Ollama.app/Contents/Resources/llama-server
14.0,291,14298,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
14.0,291,14298,91257,0.3,31,/Applications/Microsoft
14.0,291,14298,91258,0.0,0,/Applications/Microsoft
14.0,291,14298,91259,0.0,2,/Applications/Microsoft
14.0,291,14298,91263,0.5,74,/Applications/Microsoft
14.0,291,14298,91265,0.0,0,/Applications/Microsoft
14.0,291,14298,91266,0.2,22,/Applications/Microsoft
14.0,291,14298,91268,0.1,8,/Applications/Microsoft
14.0,291,14298,91270,0.0,3,/Applications/Microsoft
14.0,291,14298,91271,0.0,268,/Applications/Microsoft
14.0,291,14298,91272,0.0,11,/Applications/Microsoft
14.0,291,14298,91279,1.3,388,/Applications/Microsoft
14.0,291,14298,91280,38.2,179,/Applications/Microsoft
14.0,291,14298,91295,0.0,7,/Applications/Microsoft
14.0,291,14298,91296,0.0,5,/Applications/Microsoft
14.0,291,14298,91305,0.0,33,/Applications/Microsoft
14.0,291,14298,91318,0.0,2,/Applications/Microsoft
14.6,309,14298,1760,0.0,0,/Applications/Microsoft
14.6,309,14298,2289,3.9,42,/Applications/Ollama.app/Contents/Resources/ollama
14.6,309,14298,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
14.6,309,14298,5182,84.5,3627,/Applications/Ollama.app/Contents/Resources/llama-server
14.6,309,14298,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
14.6,309,14298,91257,0.3,31,/Applications/Microsoft
14.6,309,14298,91258,0.0,0,/Applications/Microsoft
14.6,309,14298,91259,0.0,2,/Applications/Microsoft
14.6,309,14298,91263,0.0,73,/Applications/Microsoft
14.6,309,14298,91265,0.0,0,/Applications/Microsoft
14.6,309,14298,91266,0.0,22,/Applications/Microsoft
14.6,309,14298,91268,0.0,8,/Applications/Microsoft
14.6,309,14298,91270,0.0,3,/Applications/Microsoft
14.6,309,14298,91271,0.0,268,/Applications/Microsoft
14.6,309,14298,91272,0.0,11,/Applications/Microsoft
14.6,309,14298,91279,2.9,390,/Applications/Microsoft
14.6,309,14298,91280,40.1,178,/Applications/Microsoft
14.6,309,14298,91295,0.0,7,/Applications/Microsoft
14.6,309,14298,91296,0.0,5,/Applications/Microsoft
14.6,309,14298,91305,0.0,33,/Applications/Microsoft
14.6,309,14298,91318,0.0,2,/Applications/Microsoft
15.2,288,14298,1760,0.0,0,/Applications/Microsoft
15.2,288,14298,2289,0.3,41,/Applications/Ollama.app/Contents/Resources/ollama
15.2,288,14298,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
15.2,288,14298,5182,104.6,3625,/Applications/Ollama.app/Contents/Resources/llama-server
15.2,288,14298,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
15.2,288,14298,91257,0.3,31,/Applications/Microsoft
15.2,288,14298,91258,0.0,0,/Applications/Microsoft
15.2,288,14298,91259,0.0,2,/Applications/Microsoft
15.2,288,14298,91263,0.0,73,/Applications/Microsoft
15.2,288,14298,91265,0.0,0,/Applications/Microsoft
15.2,288,14298,91266,0.0,22,/Applications/Microsoft
15.2,288,14298,91268,0.0,8,/Applications/Microsoft
15.2,288,14298,91270,0.1,5,/Applications/Microsoft
15.2,288,14298,91271,0.0,268,/Applications/Microsoft
15.2,288,14298,91272,0.0,11,/Applications/Microsoft
15.2,288,14298,91279,7.2,467,/Applications/Microsoft
15.2,288,14298,91280,38.1,181,/Applications/Microsoft
15.2,288,14298,91295,0.0,7,/Applications/Microsoft
15.2,288,14298,91296,0.0,5,/Applications/Microsoft
15.2,288,14298,91305,0.0,33,/Applications/Microsoft
15.2,288,14298,91318,0.0,2,/Applications/Microsoft
15.8,237,14290,1760,0.0,0,/Applications/Microsoft
15.8,237,14290,2289,0.2,41,/Applications/Ollama.app/Contents/Resources/ollama
15.8,237,14290,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
15.8,237,14290,5182,100.6,3625,/Applications/Ollama.app/Contents/Resources/llama-server
15.8,237,14290,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
15.8,237,14290,91257,0.3,31,/Applications/Microsoft
15.8,237,14290,91258,0.0,0,/Applications/Microsoft
15.8,237,14290,91259,0.0,2,/Applications/Microsoft
15.8,237,14290,91263,0.0,74,/Applications/Microsoft
15.8,237,14290,91265,0.0,0,/Applications/Microsoft
15.8,237,14290,91266,0.4,22,/Applications/Microsoft
15.8,237,14290,91268,0.0,8,/Applications/Microsoft
15.8,237,14290,91270,0.0,5,/Applications/Microsoft
15.8,237,14290,91271,0.0,268,/Applications/Microsoft
15.8,237,14290,91272,0.0,11,/Applications/Microsoft
15.8,237,14290,91279,1.6,467,/Applications/Microsoft
15.8,237,14290,91280,43.1,180,/Applications/Microsoft
15.8,237,14290,91295,0.0,7,/Applications/Microsoft
15.8,237,14290,91296,0.0,5,/Applications/Microsoft
15.8,237,14290,91305,0.0,33,/Applications/Microsoft
15.8,237,14290,91318,0.0,2,/Applications/Microsoft
16.3,227,14290,1760,0.0,0,/Applications/Microsoft
16.3,227,14290,2289,15.6,42,/Applications/Ollama.app/Contents/Resources/ollama
16.3,227,14290,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
16.3,227,14290,5182,62.2,3626,/Applications/Ollama.app/Contents/Resources/llama-server
16.3,227,14290,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
16.3,227,14290,91257,0.4,31,/Applications/Microsoft
16.3,227,14290,91258,0.0,0,/Applications/Microsoft
16.3,227,14290,91259,0.0,2,/Applications/Microsoft
16.3,227,14290,91263,0.0,74,/Applications/Microsoft
16.3,227,14290,91265,0.0,0,/Applications/Microsoft
16.3,227,14290,91266,0.0,22,/Applications/Microsoft
16.3,227,14290,91268,0.0,8,/Applications/Microsoft
16.3,227,14290,91270,0.0,5,/Applications/Microsoft
16.3,227,14290,91271,0.0,268,/Applications/Microsoft
16.3,227,14290,91272,0.0,11,/Applications/Microsoft
16.3,227,14290,91279,0.1,467,/Applications/Microsoft
16.3,227,14290,91280,45.8,181,/Applications/Microsoft
16.3,227,14290,91295,0.0,7,/Applications/Microsoft
16.3,227,14290,91296,0.0,5,/Applications/Microsoft
16.3,227,14290,91305,0.0,33,/Applications/Microsoft
16.3,227,14290,91318,0.0,2,/Applications/Microsoft
16.9,204,14282,1760,0.0,0,/Applications/Microsoft
16.9,204,14282,2289,2.1,42,/Applications/Ollama.app/Contents/Resources/ollama
16.9,204,14282,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
16.9,204,14282,5182,99.0,3625,/Applications/Ollama.app/Contents/Resources/llama-server
16.9,204,14282,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
16.9,204,14282,91257,0.4,31,/Applications/Microsoft
16.9,204,14282,91258,0.0,0,/Applications/Microsoft
16.9,204,14282,91259,0.0,2,/Applications/Microsoft
16.9,204,14282,91263,0.0,73,/Applications/Microsoft
16.9,204,14282,91265,0.0,0,/Applications/Microsoft
16.9,204,14282,91266,0.3,22,/Applications/Microsoft
16.9,204,14282,91268,0.0,8,/Applications/Microsoft
16.9,204,14282,91270,0.0,5,/Applications/Microsoft
16.9,204,14282,91271,0.0,268,/Applications/Microsoft
16.9,204,14282,91272,0.0,11,/Applications/Microsoft
16.9,204,14282,91279,0.5,466,/Applications/Microsoft
16.9,204,14282,91280,46.6,180,/Applications/Microsoft
16.9,204,14282,91295,0.0,7,/Applications/Microsoft
16.9,204,14282,91296,0.0,5,/Applications/Microsoft
16.9,204,14282,91305,0.0,33,/Applications/Microsoft
16.9,204,14282,91318,0.0,2,/Applications/Microsoft
17.5,172,14274,1760,0.0,0,/Applications/Microsoft
17.5,172,14274,2289,0.2,42,/Applications/Ollama.app/Contents/Resources/ollama
17.5,172,14274,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
17.5,172,14274,5182,95.0,3625,/Applications/Ollama.app/Contents/Resources/llama-server
17.5,172,14274,76251,0.2,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
17.5,172,14274,91257,0.3,31,/Applications/Microsoft
17.5,172,14274,91258,0.0,0,/Applications/Microsoft
17.5,172,14274,91259,0.0,2,/Applications/Microsoft
17.5,172,14274,91263,1.1,74,/Applications/Microsoft
17.5,172,14274,91265,0.0,0,/Applications/Microsoft
17.5,172,14274,91266,0.0,22,/Applications/Microsoft
17.5,172,14274,91268,0.0,8,/Applications/Microsoft
17.5,172,14274,91270,0.0,5,/Applications/Microsoft
17.5,172,14274,91271,0.0,268,/Applications/Microsoft
17.5,172,14274,91272,0.0,12,/Applications/Microsoft
17.5,172,14274,91279,0.0,466,/Applications/Microsoft
17.5,172,14274,91280,41.3,181,/Applications/Microsoft
17.5,172,14274,91295,0.0,7,/Applications/Microsoft
17.5,172,14274,91296,0.0,5,/Applications/Microsoft
17.5,172,14274,91305,0.0,33,/Applications/Microsoft
17.5,172,14274,91318,0.0,2,/Applications/Microsoft
18.0,150,14274,1760,0.0,0,/Applications/Microsoft
18.0,150,14274,2289,11.3,42,/Applications/Ollama.app/Contents/Resources/ollama
18.0,150,14274,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
18.0,150,14274,5182,39.0,3624,/Applications/Ollama.app/Contents/Resources/llama-server
18.0,150,14274,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
18.0,150,14274,91257,0.4,31,/Applications/Microsoft
18.0,150,14274,91258,0.0,0,/Applications/Microsoft
18.0,150,14274,91259,0.0,2,/Applications/Microsoft
18.0,150,14274,91263,0.1,74,/Applications/Microsoft
18.0,150,14274,91265,0.0,0,/Applications/Microsoft
18.0,150,14274,91266,0.1,22,/Applications/Microsoft
18.0,150,14274,91268,0.0,8,/Applications/Microsoft
18.0,150,14274,91270,0.0,5,/Applications/Microsoft
18.0,150,14274,91271,0.0,268,/Applications/Microsoft
18.0,150,14274,91272,0.0,12,/Applications/Microsoft
18.0,150,14274,91279,0.5,466,/Applications/Microsoft
18.0,150,14274,91280,40.3,181,/Applications/Microsoft
18.0,150,14274,91295,0.0,7,/Applications/Microsoft
18.0,150,14274,91296,0.0,5,/Applications/Microsoft
18.0,150,14274,91305,0.0,33,/Applications/Microsoft
18.0,150,14274,91318,0.0,2,/Applications/Microsoft
18.6,162,14266,1760,0.0,0,/Applications/Microsoft
18.6,162,14266,2289,0.9,42,/Applications/Ollama.app/Contents/Resources/ollama
18.6,162,14266,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
18.6,162,14266,5182,97.5,3624,/Applications/Ollama.app/Contents/Resources/llama-server
18.6,162,14266,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
18.6,162,14266,91257,0.4,31,/Applications/Microsoft
18.6,162,14266,91258,0.0,0,/Applications/Microsoft
18.6,162,14266,91259,0.0,2,/Applications/Microsoft
18.6,162,14266,91263,0.0,74,/Applications/Microsoft
18.6,162,14266,91265,0.0,0,/Applications/Microsoft
18.6,162,14266,91266,0.0,22,/Applications/Microsoft
18.6,162,14266,91268,0.0,8,/Applications/Microsoft
18.6,162,14266,91270,0.0,6,/Applications/Microsoft
18.6,162,14266,91271,0.0,268,/Applications/Microsoft
18.6,162,14266,91272,0.0,12,/Applications/Microsoft
18.6,162,14266,91279,0.0,467,/Applications/Microsoft
18.6,162,14266,91280,48.8,180,/Applications/Microsoft
18.6,162,14266,91295,0.0,5,/Applications/Microsoft
18.6,162,14266,91296,0.0,5,/Applications/Microsoft
18.6,162,14266,91305,0.0,33,/Applications/Microsoft
18.6,162,14266,91318,0.0,2,/Applications/Microsoft
19.2,185,14266,1760,0.0,0,/Applications/Microsoft
19.2,185,14266,2289,0.2,42,/Applications/Ollama.app/Contents/Resources/ollama
19.2,185,14266,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
19.2,185,14266,5182,116.7,3624,/Applications/Ollama.app/Contents/Resources/llama-server
19.2,185,14266,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
19.2,185,14266,91257,0.4,31,/Applications/Microsoft
19.2,185,14266,91258,0.0,0,/Applications/Microsoft
19.2,185,14266,91259,0.0,2,/Applications/Microsoft
19.2,185,14266,91263,0.0,74,/Applications/Microsoft
19.2,185,14266,91265,0.0,0,/Applications/Microsoft
19.2,185,14266,91266,0.0,22,/Applications/Microsoft
19.2,185,14266,91268,0.0,8,/Applications/Microsoft
19.2,185,14266,91270,0.0,6,/Applications/Microsoft
19.2,185,14266,91271,0.0,268,/Applications/Microsoft
19.2,185,14266,91272,0.0,12,/Applications/Microsoft
19.2,185,14266,91279,0.1,467,/Applications/Microsoft
19.2,185,14266,91280,41.9,184,/Applications/Microsoft
19.2,185,14266,91295,0.0,5,/Applications/Microsoft
19.2,185,14266,91296,0.0,5,/Applications/Microsoft
19.2,185,14266,91305,0.0,33,/Applications/Microsoft
19.2,185,14266,91318,0.0,2,/Applications/Microsoft
19.7,112,14258,1760,0.0,0,/Applications/Microsoft
19.7,112,14258,2289,14.9,42,/Applications/Ollama.app/Contents/Resources/ollama
19.7,112,14258,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
19.7,112,14258,5182,57.3,3625,/Applications/Ollama.app/Contents/Resources/llama-server
19.7,112,14258,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
19.7,112,14258,91257,0.4,31,/Applications/Microsoft
19.7,112,14258,91258,0.0,0,/Applications/Microsoft
19.7,112,14258,91259,0.0,2,/Applications/Microsoft
19.7,112,14258,91263,0.0,74,/Applications/Microsoft
19.7,112,14258,91265,0.0,0,/Applications/Microsoft
19.7,112,14258,91266,0.3,22,/Applications/Microsoft
19.7,112,14258,91268,0.0,8,/Applications/Microsoft
19.7,112,14258,91270,0.0,6,/Applications/Microsoft
19.7,112,14258,91271,0.1,271,/Applications/Microsoft
19.7,112,14258,91272,0.0,12,/Applications/Microsoft
19.7,112,14258,91279,2.2,468,/Applications/Microsoft
19.7,112,14258,91280,42.4,184,/Applications/Microsoft
19.7,112,14258,91295,0.0,5,/Applications/Microsoft
19.7,112,14258,91296,0.0,5,/Applications/Microsoft
19.7,112,14258,91305,0.0,33,/Applications/Microsoft
19.7,112,14258,91318,0.0,2,/Applications/Microsoft
20.3,112,14258,1760,0.0,0,/Applications/Microsoft
20.3,112,14258,2289,2.0,42,/Applications/Ollama.app/Contents/Resources/ollama
20.3,112,14258,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
20.3,112,14258,5182,95.5,3625,/Applications/Ollama.app/Contents/Resources/llama-server
20.3,112,14258,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
20.3,112,14258,91257,0.4,31,/Applications/Microsoft
20.3,112,14258,91258,0.0,0,/Applications/Microsoft
20.3,112,14258,91259,0.0,2,/Applications/Microsoft
20.3,112,14258,91263,0.0,74,/Applications/Microsoft
20.3,112,14258,91265,0.0,0,/Applications/Microsoft
20.3,112,14258,91266,0.1,22,/Applications/Microsoft
20.3,112,14258,91268,0.0,8,/Applications/Microsoft
20.3,112,14258,91270,0.0,6,/Applications/Microsoft
20.3,112,14258,91271,0.0,271,/Applications/Microsoft
20.3,112,14258,91272,0.0,12,/Applications/Microsoft
20.3,112,14258,91279,0.4,468,/Applications/Microsoft
20.3,112,14258,91280,43.4,184,/Applications/Microsoft
20.3,112,14258,91295,0.0,5,/Applications/Microsoft
20.3,112,14258,91296,0.0,5,/Applications/Microsoft
20.3,112,14258,91305,0.0,33,/Applications/Microsoft
20.3,112,14258,91318,0.0,2,/Applications/Microsoft
20.9,117,14242,1760,0.0,0,/Applications/Microsoft
20.9,117,14242,2289,0.2,42,/Applications/Ollama.app/Contents/Resources/ollama
20.9,117,14242,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
20.9,117,14242,5182,102.6,3625,/Applications/Ollama.app/Contents/Resources/llama-server
20.9,117,14242,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
20.9,117,14242,91257,0.3,31,/Applications/Microsoft
20.9,117,14242,91258,0.0,0,/Applications/Microsoft
20.9,117,14242,91259,0.0,2,/Applications/Microsoft
20.9,117,14242,91263,0.0,73,/Applications/Microsoft
20.9,117,14242,91265,0.0,0,/Applications/Microsoft
20.9,117,14242,91266,0.2,22,/Applications/Microsoft
20.9,117,14242,91268,0.0,8,/Applications/Microsoft
20.9,117,14242,91270,0.0,6,/Applications/Microsoft
20.9,117,14242,91271,0.0,271,/Applications/Microsoft
20.9,117,14242,91272,0.0,12,/Applications/Microsoft
20.9,117,14242,91279,0.6,459,/Applications/Microsoft
20.9,117,14242,91280,42.6,184,/Applications/Microsoft
20.9,117,14242,91295,0.0,5,/Applications/Microsoft
20.9,117,14242,91296,0.0,5,/Applications/Microsoft
20.9,117,14242,91305,0.0,33,/Applications/Microsoft
20.9,117,14242,91318,0.0,2,/Applications/Microsoft
21.5,103,14234,1760,0.0,0,/Applications/Microsoft
21.5,103,14234,2289,11.5,42,/Applications/Ollama.app/Contents/Resources/ollama
21.5,103,14234,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
21.5,103,14234,5182,52.4,3625,/Applications/Ollama.app/Contents/Resources/llama-server
21.5,103,14234,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
21.5,103,14234,91257,0.3,30,/Applications/Microsoft
21.5,103,14234,91258,0.0,0,/Applications/Microsoft
21.5,103,14234,91259,0.0,2,/Applications/Microsoft
21.5,103,14234,91263,8.0,96,/Applications/Microsoft
21.5,103,14234,91265,0.0,0,/Applications/Microsoft
21.5,103,14234,91266,0.0,22,/Applications/Microsoft
21.5,103,14234,91268,1.0,20,/Applications/Microsoft
21.5,103,14234,91270,0.0,6,/Applications/Microsoft
21.5,103,14234,91271,0.0,142,/Applications/Microsoft
21.5,103,14234,91272,0.0,12,/Applications/Microsoft
21.5,103,14234,91279,8.8,442,/Applications/Microsoft
21.5,103,14234,91280,29.3,183,/Applications/Microsoft
21.5,103,14234,91295,0.0,5,/Applications/Microsoft
21.5,103,14234,91296,0.0,5,/Applications/Microsoft
21.5,103,14234,91305,0.0,33,/Applications/Microsoft
21.5,103,14234,91318,0.0,2,/Applications/Microsoft
22.0,110,14234,1760,0.0,0,/Applications/Microsoft
22.0,110,14234,2289,1.5,42,/Applications/Ollama.app/Contents/Resources/ollama
22.0,110,14234,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
22.0,110,14234,5182,78.8,3625,/Applications/Ollama.app/Contents/Resources/llama-server
22.0,110,14234,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
22.0,110,14234,91257,0.3,30,/Applications/Microsoft
22.0,110,14234,91258,0.0,0,/Applications/Microsoft
22.0,110,14234,91259,0.0,2,/Applications/Microsoft
22.0,110,14234,91263,1.0,96,/Applications/Microsoft
22.0,110,14234,91265,0.0,0,/Applications/Microsoft
22.0,110,14234,91266,0.2,22,/Applications/Microsoft
22.0,110,14234,91268,0.1,20,/Applications/Microsoft
22.0,110,14234,91270,0.0,6,/Applications/Microsoft
22.0,110,14234,91271,0.0,120,/Applications/Microsoft
22.0,110,14234,91272,0.0,12,/Applications/Microsoft
22.0,110,14234,91279,1.5,443,/Applications/Microsoft
22.0,110,14234,91280,38.7,183,/Applications/Microsoft
22.0,110,14234,91295,0.0,5,/Applications/Microsoft
22.0,110,14234,91296,0.0,5,/Applications/Microsoft
22.0,110,14234,91305,0.0,33,/Applications/Microsoft
22.0,110,14234,91318,0.0,2,/Applications/Microsoft
22.6,124,14226,1760,0.0,0,/Applications/Microsoft
22.6,124,14226,2289,0.2,42,/Applications/Ollama.app/Contents/Resources/ollama
22.6,124,14226,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
22.6,124,14226,5182,91.5,3625,/Applications/Ollama.app/Contents/Resources/llama-server
22.6,124,14226,76251,0.2,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
22.6,124,14226,91257,0.4,29,/Applications/Microsoft
22.6,124,14226,91258,0.0,0,/Applications/Microsoft
22.6,124,14226,91259,0.0,2,/Applications/Microsoft
22.6,124,14226,91263,0.0,95,/Applications/Microsoft
22.6,124,14226,91265,0.0,0,/Applications/Microsoft
22.6,124,14226,91266,0.0,22,/Applications/Microsoft
22.6,124,14226,91268,0.0,20,/Applications/Microsoft
22.6,124,14226,91270,0.0,6,/Applications/Microsoft
22.6,124,14226,91271,0.0,95,/Applications/Microsoft
22.6,124,14226,91272,0.0,12,/Applications/Microsoft
22.6,124,14226,91279,0.0,442,/Applications/Microsoft
22.6,124,14226,91280,45.7,183,/Applications/Microsoft
22.6,124,14226,91295,0.0,5,/Applications/Microsoft
22.6,124,14226,91296,0.0,5,/Applications/Microsoft
22.6,124,14226,91305,0.0,31,/Applications/Microsoft
22.6,124,14226,91318,0.0,2,/Applications/Microsoft
23.2,139,14226,1760,0.0,0,/Applications/Microsoft
23.2,139,14226,2289,13.5,42,/Applications/Ollama.app/Contents/Resources/ollama
